  -1.4855241762614238e-01	   9.8890453493622332e-01	  -9.5586435843485640e-01	  -2.9380831893246390e-01	   4.3254434036246103e-01	  -9.0161266274404306e-01	  -9.6678417573869324e-01	   2.5559412657816599e-01	   8.6934328491748891e-01	  -4.9420871397504690e-01	  -7.1415048654715163e-01	   6.9999220178832455e-01	   5.1151549406226060e-01	  -8.5927405368382992e-01	  -1.0914006424753106e-01	  -9.9402638112680131e-01	   3.9637631750489161e-01	  -9.1808813025834368e-01	
   9.6964909198266680e-01	   2.4450079430789140e-01	   8.8043872316562033e-01	   4.7415994637937536e-01	   7.3778412494517787e-01	   6.7503672861473119e-01	   5.1748543008505721e-01	   8.5569201798876404e-01	  -4.6441765929936668e-01	   8.8561630389853219e-01	  -9.9814417440831393e-01	   6.0895049837777326e-02	  -5.6863247546179474e-01	  -8.2259170178782581e-01	   2.9256189931506016e-01	   9.5624658695817821e-01	   7.1099665547741087e-01	  -7.0319538956106353e-01	
   9.6423067839797605e-01	  -2.6506451825202659e-01	   8.5948160232764215e-01	  -5.1116668050676850e-01	   6.9324637856794702e-01	  -7.2070067198693988e-01	   5.9389423990816281e-01	  -8.0454311991583494e-01	  -2.9457926360781111e-01	  -9.5562704935151332e-01	  -9.4379209561429689e-01	  -3.3053968030476150e-01	  -8.2644611490455944e-01	   5.6301582496334834e-01	   3.5939521134982411e-01	  -9.3318544891078070e-01	   7.8590688033677136e-01	   6.1834486772295905e-01	
   1.4026107822158035e-01	  -9.9011455394621872e-01	  -9.6065365987223938e-01	  -2.7774906979875147e-01	  -4.0974571448395641e-01	   9.1219978593619067e-01	  -7.8527190971129446e-01	   6.1915105412037907e-01	   2.3330394436324692e-01	  -9.7240386133774226e-01	   4.1885784184468505e-01	   9.0805182028627240e-01	  -8.9113853908910201e-01	  -4.5373131272829414e-01	   5.0288738502250419e-01	   8.6435194104324631e-01	  -7.2317355452895593e-01	   6.9066635217734129e-01	
   7.4314482547735272e-01	  -6.6913060635890431e-01	   1.0452846326752997e-01	  -9.9452189536828628e-01	  -5.8778525229262457e-01	  -8.0901699437483743e-01	   8.6734225044269386e-01	   4.9771218650642196e-01	   5.0456515880599329e-01	   8.6337361583446759e-01	   7.9191102248369130e-03	   9.9996864335500379e-01	  -4.9082800103816565e-01	   8.7125649116484549e-01	   9.7759536248362822e-01	  -2.1049300998015025e-01	   3.1152644818511221e-01	  -9.5023748193868285e-01	
   4.7100491468061673e-01	  -8.8213058576760905e-01	  -5.5630874069340996e-01	  -8.3097568257327026e-01	  -9.9505321657337842e-01	   9.9343324823429113e-02	   3.9556628073782013e-01	  -9.1843743256862531e-01	  -6.8705463508649611e-01	  -7.2660575858312715e-01	  -9.3911757406751084e-01	   3.4359595759780603e-01	  -5.5911856812323274e-02	   9.9843570863015429e-01	  -6.2386808807321448e-01	  -7.8152965950363773e-01	   9.9649541269210618e-01	   8.3647429629302258e-02	
  -2.0791169081780236e-01	  -9.7814760073379647e-01	  -9.1354545764256512e-01	   4.0673664307588059e-01	   5.8778525229257994e-01	   8.0901699437486985e-01	  -8.9365774926781727e-01	  -4.4874918069404773e-01	   5.9724834565284179e-01	   8.0205636560963944e-01	  -1.7381347539227462e-01	  -9.8477859225922404e-01	  -2.8658882722988721e-01	   9.5805367496137595e-01	  -2.5314104076443611e-01	   9.6742938423468305e-01	   6.2474482808984322e-01	   7.8082898241227716e-01	
  -8.4049207659210912e-01	  -5.4182383593367700e-01	   4.1285386162823173e-01	   9.1079728202199683e-01	   1.4649127761414246e-01	  -9.8921196190855687e-01	  -8.2357751816894464e-01	   5.6720373021224191e-01	   3.5655985686663655e-01	  -9.3427248084873160e-01	   2.3626815417514729e-01	   9.7168789192964056e-01	  -7.4573013694248724e-01	  -6.6624812409172240e-01	   9.9953487933987906e-01	  -3.0496310973842516e-02	   3.8488587762090437e-01	   9.2296417113991280e-01	
  -8.4391202966454704e-01	  -5.3648158047361205e-01	   4.2437502762507073e-01	   9.0548651891025989e-01	   1.2764164786050464e-01	  -9.9182035154127324e-01	   3.0127895651121528e-01	   9.5353604565507288e-01	  -8.1846198072702647e-01	   5.7456068966158180e-01	  -7.9444969950629707e-01	  -6.0732995558786196e-01	   3.3976002779121500e-01	  -9.4051216021660922e-01	   2.5730158912699508e-01	  -9.6633115039965622e-01	  -7.6580746049618842e-01	   6.4306992889450121e-01	
  -9.5912474854709107e-01	  -2.8298359797783224e-01	   8.3984056655104122e-01	   5.4283314450687881e-01	  -6.5189899587873723e-01	  -7.5830580847854134e-01	   7.9622423547959775e-01	  -6.0500162548122971e-01	   2.6794606633013979e-01	  -9.6343391342541207e-01	  -3.6953393185263628e-01	  -9.2921723682330126e-01	  -8.5640981107640868e-01	  -5.1629665454278317e-01	  -9.3488390640258412e-01	   3.5495363295710092e-01	  -5.9247283288035368e-01	  -8.0559043086343107e-01	
