   8.0951260356808374e-01	   5.8710249928306590e-01	   3.1062131067115517e-01	   9.5053374551192749e-01	  -3.0660887171780893e-01	   9.5183559493429970e-01	  -8.0702880271386734e-01	   5.9051207573615438e-01	
  -1.9310407098373930e-01	  -9.8117828031887611e-01	  -9.2542163553901391e-01	   3.7893904058079897e-01	   5.5050944138176705e-01	   8.3482893753722676e-01	   7.1281040704740717e-01	  -7.0135677340773550e-01	
   8.8113649602173849e-01	  -4.7286200458329580e-01	   5.5280304924293422e-01	  -8.3331193964068107e-01	   9.3053387578363900e-02	  -9.9566112059284051e-01	  -3.8881757749542800e-01	  -9.2131476240782484e-01	
  -6.9234767187157786e-01	  -7.2156406593871203e-01	  -4.1309402508011878e-02	   9.9914640231771390e-01	   7.4954860917723320e-01	  -6.6194930506835292e-01	  -9.9658706652886209e-01	  -8.2548281795548822e-02	
   5.0134310377492353e-01	   8.6524857254856324e-01	  -4.9731018459465248e-01	   8.6757280979663753e-01	  -9.9998916674205007e-01	   4.6547178797921385e-03	  -5.0536516059686531e-01	  -8.6290558837853437e-01	
  -7.7408085932470438e-01	  -6.3308674226138029e-01	   1.9840235354574540e-01	   9.8012065895353362e-01	   4.6692193067523474e-01	  -8.8429854158791377e-01	  -9.2127301221501812e-01	   3.8891649099037590e-01	
  -6.2367081767701671e-01	   7.8168709288185212e-01	  -2.2206942235616262e-01	  -9.7503085677038970e-01	   9.0066725412087800e-01	   4.3450949052277066e-01	  -9.0137034330880050e-01	   4.3304907828486955e-01	
  -8.0021064223643357e-01	  -5.9971904092796191e-01	   2.8067414389689105e-01	   9.5980311780476479e-01	   3.5101376834264969e-01	  -9.3637029771020219e-01	  -8.4244404989549460e-01	   5.3878383679883857e-01	
   9.9995989343487479e-01	  -8.9560885275838283e-03	   9.9983957695657222e-01	  -1.7911458659272059e-02	   9.9963906021605364e-01	  -2.6865392056792101e-02	   9.9935835929739436e-01	  -3.5817170497123414e-02	
   3.3390820773506011e-02	   9.9944237106902345e-01	  -9.9777010617614315e-01	   6.6744402171627304e-02	  -1.0002354635048512e-01	  -9.9498507032792827e-01	   9.9109036955750418e-01	  -1.3319113848289557e-01	
  -7.1234873516166564e-01	  -7.0182567601476020e-01	   1.4881440972849739e-02	   9.9988926522619070e-01	   6.9114718385288065e-01	  -7.2271403075644824e-01	  -9.9955708542914323e-01	   2.9759586159699310e-02	
   9.9837950525451880e-01	   5.6906620772474464e-02	   9.9352327302451560e-01	   1.1362880778505915e-01	   9.8544704230761326e-01	   1.6998272502574188e-01	   9.7417698808269215e-01	   2.2578573004097105e-01	
  -8.3026870288282195e-01	  -5.5736332944792510e-01	   3.7869223797344748e-01	   9.2552265715035942e-01	   2.0143607645480807e-01	  -9.7950166263385829e-01	  -7.1318437779732369e-01	   7.0097649266280271e-01	
   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -8.6056331302549149e-01	   5.0934348358901171e-01	   4.8113843145082025e-01	  -8.7664463141061000e-01	   3.2463147839078596e-02	   9.9947293311643914e-01	  -5.3701161956208865e-01	  -8.4357484579336683e-01	
  -5.2038513597951652e-01	  -8.5393167774218337e-01	  -4.5839862050316027e-01	   8.8874670447816551e-01	   9.9747279290623614e-01	  -7.1049471580251281e-02	  -5.7974140944159935e-01	  -8.1480052661904179e-01	
   9.6610263525356932e-01	  -2.5815828120769008e-01	   8.6670860368778246e-01	  -4.9881479157456277e-01	   7.0855629678584553e-01	  -7.0565428807960129e-01	   5.0236760741285102e-01	  -8.6465414300880306e-01	
  -8.3265082614066888e-01	   5.5379834030742769e-01	   3.8661479654547698e-01	  -9.2224129114462206e-01	   1.8882056665707245e-01	   9.8201160563778578e-01	  -7.0105799818419889e-01	  -7.1310425828343205e-01	
   5.0620171379903856e-01	  -8.6241511173385421e-01	  -4.8751964989383251e-01	  -8.7311201513173264e-01	  -9.9976827837296911e-01	  -2.1526485062576147e-02	  -5.2464918193479004e-01	   8.5131852787024176e-01	
  -9.2677011470480797e-01	   3.7562901177895874e-01	   7.1780569101992575e-01	  -6.9624348466567854e-01	  -4.0371161049979265e-01	   9.1488629651321351e-01	   3.0490020121186196e-02	  -9.9953507125713681e-01	
   8.1401068939716292e-01	  -5.8084989243965213e-01	   3.2522680490568900e-01	  -9.4563604276213842e-01	  -2.8453449805373077e-01	  -9.5866580173557436e-01	  -7.8845505074167377e-01	  -6.1509237758237956e-01	
  -8.1052805835837949e-01	   5.8569980929977716e-01	   3.1391146677240933e-01	  -9.4945225842524306e-01	   3.0165995503943571e-01	   9.5341558175100416e-01	  -8.0291918205758916e-01	  -5.9608790214528939e-01	
  -2.3937024321080777e-01	  -9.7092836330246257e-01	  -8.8540377333039744e-01	   4.6482271692796401e-01	   6.6324887633453544e-01	   7.4839890970055278e-01	   5.6787968365541175e-01	  -8.2311157499541310e-01	
   4.5106976986172093e-01	  -8.9248869052604474e-01	  -5.9307212543378829e-01	  -8.0514933647954334e-01	  -9.8610358412336219e-01	   1.6613163870575409e-01	  -2.9653090806689786e-01	   9.5502325655505427e-01	
   4.6626639961245347e-01	  -8.8464436051581763e-01	  -5.6519128918487971e-01	  -8.2495988183034319e-01	  -9.9332581461356317e-01	   1.1534221266431921e-01	  -3.6111761325906744e-01	   9.3252027827499528e-01	
   9.9619867141881935e-01	  -8.7110315482032921e-02	   9.8482358587324137e-01	  -1.7355836110015080e-01	   9.6596122423886188e-01	  -2.5868690200116290e-01	   9.3975499058445933e-01	  -3.4184873507386682e-01	
  -8.9592269062744900e-01	  -4.4421000936367067e-01	   6.0535493516225525e-01	   7.9595565358548825e-01	  -1.8877975396289542e-01	  -9.8201945219721010e-01	  -2.6709080494940352e-01	   9.6367136613654747e-01	
   9.9494167509329712e-01	   1.0045428394321519e-01	   9.7981787367491180e-01	   1.9989230707352043e-01	   9.5478159794764150e-01	   2.9730808973276907e-01	   9.2008613114565085e-01	   3.9171611056149863e-01	
  -8.1052805835837971e-01	  -5.8569980929977694e-01	   3.1391146677240978e-01	   9.4945225842524295e-01	   3.0165995503943588e-01	  -9.5341558175100405e-01	  -8.0291918205758850e-01	   5.9608790214529017e-01	
   5.4062360090704198e-01	  -8.4126459698617018e-01	  -4.1545224428460686e-01	  -9.0961499147654956e-01	  -9.8983017752715430e-01	  -1.4225406727599077e-01	  -6.5479886543776677e-01	   7.5580317928771212e-01	
   9.7409873228792865e-01	   2.2612310752121370e-01	   8.9773668048989930e-01	   4.4053246475484248e-01	   7.7486959249923959e-01	   6.3212112337752369e-01	   6.1186229499404687e-01	   7.9096430511409166e-01	
  -7.9675374692480949e-01	  -6.0430411777620441e-01	   2.6963306647744661e-01	   9.6296314024056440e-01	   3.6709143490334623e-01	  -9.3018486249809629e-01	  -8.5459601892393766e-01	   5.1929340881562969e-01	
  -2.0470398021424523e-02	   9.9979045944880096e-01	  -9.9916192560968897e-01	  -4.0932217285879702e-02	   6.1376882631591335e-02	  -9.9811466188931819e-01	   9.9664910717612309e-01	   8.1795826085667517e-02	
   8.8528250302784162e-02	  -9.9607366640140005e-01	  -9.8432549779665524e-01	  -1.7636131771839014e-01	  -2.6280947839949309e-01	   9.6484774864399536e-01	   9.3779337122526607e-01	   3.4719388371045690e-01	
   8.9592576751033048e-01	   4.4420380357559441e-01	   6.0536596177794944e-01	   7.9594726729894505e-01	   1.8880016035074706e-01	   9.8201552912952050e-01	  -2.6706410464131641e-01	   9.6367876598591296e-01	
  -9.3447620772732387e-01	  -3.5602558502382858e-01	   7.4649156561688124e-01	   6.6539487709393852e-01	  -4.6068100694886793e-01	  -8.8756577775203627e-01	   1.1449931507428492e-01	   9.9342332711061276e-01	
  -8.0031860298792709e-02	   9.9679230601821689e-01	  -9.8718980267422907e-01	  -1.5955028516432274e-01	   2.3804513305082600e-01	  -9.7125409375240968e-01	   9.4908741300796662e-01	   3.1501282905596950e-01	
   8.0432313079381812e-02	  -9.9676007294268176e-01	  -9.8706128602540066e-01	  -1.6034343650390645e-01	  -2.3921555785164633e-01	   9.7096648597246937e-01	   9.4857996474023543e-01	   3.1653759728255615e-01	
   9.2918596547607690e-01	   3.6961255601276705e-01	   7.2677311687541835e-01	   6.8687759942160698e-01	   4.2142879509580955e-01	   9.0686149475214473e-01	   5.6398326825620855e-02	   9.9840834768709263e-01	
  -6.7351179462670996e-01	  -7.3917647588293045e-01	  -9.2763724997416946e-02	   9.9568814963551899e-01	   7.9846672042524824e-01	  -6.0203894921620182e-01	  -9.8278978264920724e-01	  -1.8472748339195244e-01	
