   6.1971468171115474e-01	  -7.8482718688361086e-01	  -2.3190742654328450e-01	  -9.7273786063567558e-01	  -9.0714755576460415e-01	  -4.2081268050084286e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   6.3008784358172854e-01	  -7.7652386271802820e-01	  -2.0597861874105441e-01	  -9.7855649229951325e-01	  -8.8965709099471613e-01	  -4.5662923739377381e-01	   9.9855111123562779e-01	   5.3811506669976417e-02	   9.9420864349981419e-01	   1.0746707956513669e-01	   9.8698518029798332e-01	   1.6081123677205333e-01	   9.7690165361948111e-01	   2.1368939879068230e-01	   6.7096083540264284e-01	  -7.4149278982049971e-01	   5.8738899736654804e-01	  -8.0930474221563875e-01	
   2.8958175065783753e-01	  -9.5715328432072055e-01	  -8.3228481937188403e-01	  -5.5434824744298627e-01	  -7.7161074073714198e-01	   6.3609501238343236e-01	   3.7802966777297919e-01	   9.2579348144359441e-01	  -7.1418714056690191e-01	   6.9995480443302360e-01	  -9.1799752272545898e-01	  -3.9658611709176150e-01	   2.0126543502255421e-02	  -9.9979744060817233e-01	   9.9559676436075040e-01	  -9.3739440975527846e-02	  -7.7665577837215016e-01	  -6.2992523518362831e-01	
  -9.2757368658690020e-01	   3.7364027613680373e-01	   7.2078588809682609e-01	  -6.9315777678712487e-01	  -4.0959036033667201e-01	   9.1226955266482246e-01	  -7.2317102461921756e-01	   6.9066900115119623e-01	   4.5952661697617782e-02	  -9.9894361847048418e-01	   6.5670775773152479e-01	   7.5414515906106094e-01	  -9.9577670576580857e-01	  -9.1808236309136662e-02	   4.1273265702961021e-01	  -9.1085221294196683e-01	   9.2885616964813700e-01	   3.7044057027624744e-01	
   8.4576517256065531e-01	   5.3355531379927701e-01	   4.3063745423310995e-01	   9.0252500409220027e-01	  -1.1732885097956007e-01	   9.9309311785341470e-01	  -9.8654774821896651e-01	  -1.6347336322498118e-01	   9.4655291903182670e-01	   3.2254855676677280e-01	  -8.8109155346291046e-01	  -4.7294574151409285e-01	   7.9192485705534388e-01	   6.1061855587418334e-01	  -7.4716564489841197e-01	  -6.6463787063598789e-01	  -9.2160980812506810e-01	  -3.8811771612189405e-01	
   9.3263902314310199e-01	  -3.6081082648762142e-01	   7.3963109497863910e-01	  -6.7301251350974101e-01	   4.4697862067118133e-01	  -8.9454463983799504e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   9.1604022522964235e-01	  -4.0108640685172325e-01	   6.7825938847754785e-01	  -7.3482256493800113e-01	   3.2658554074054413e-01	  -9.4516764892753624e-01	   4.6738999908650436e-01	   8.8405123649815542e-01	  -5.6309317750783494e-01	   8.2639341323859172e-01	  -9.9375823852851197e-01	  -1.1155520318079817e-01	  -3.6585214688825979e-01	  -9.3067298586412794e-01	   7.8272897395315200e-01	   6.2236271846427782e-01	   7.3567106113415590e-02	  -9.9729026912835039e-01	
  -1.5778677132425731e-01	  -9.8747320712770048e-01	  -9.5020666959013311e-01	   3.1162041824377890e-01	   4.5764685629506219e-01	   8.8913404778089944e-01	  -9.7183858310888649e-01	   2.3564755118802297e-01	   8.8894046323817622e-01	  -4.5802276451929408e-01	  -7.5597469741420620e-01	   6.5460083781606893e-01	   5.8043029436420657e-01	  -8.1430993693082276e-01	   3.8603891540051810e-01	   9.2248249620054668e-01	  -7.9352370846333925e-02	   9.9684662874539831e-01	
  -9.3138458514967271e-01	   3.6403674889435539e-01	   7.3495449090885601e-01	  -6.7811643269640964e-01	  -4.3766598208839569e-01	   8.9913763580588713e-01	   8.0981843992490221e-01	  -5.8668057267783935e-01	   3.1161181128480481e-01	  -9.5020949220043216e-01	  -3.0512045817123490e-01	  -9.5231376447333560e-01	  -8.0579615813560646e-01	  -5.9219300192918256e-01	  -5.4067912339889024e-01	   8.4122891386388265e-01	  -9.6782570003312951e-01	  -2.5162156973396166e-01	
  -2.8958175065783825e-01	   9.5715328432072022e-01	  -8.3228481937188314e-01	  -5.5434824744298761e-01	   7.7161074073714342e-01	  -6.3609501238343069e-01	   3.6682426447171823e-01	   9.3029025524014974e-01	  -7.3087991798956586e-01	   6.8250607724734980e-01	  -9.0303324113906258e-01	  -4.2957067567267637e-01	   6.8370909040869079e-02	  -9.9765997153184671e-01	  -9.9665598586416448e-01	   8.1711968775267832e-02	   7.8420476048517651e-01	   6.2050213024000733e-01	
