  -6.8277947238971493e-01	   7.3062452195585559e-01	  -6.7624384166445159e-02	  -9.9771085123201353e-01	   7.7512455507340450e-01	   6.3180845524751938e-01	
  -7.0986436294286848e-01	  -7.0433840320098651e-01	   7.8148275525691101e-03	   9.9996946376893114e-01	   6.9876942777864315e-01	  -7.1534696952032140e-01	
  -1.4361146963836227e-01	  -9.8963414744455425e-01	  -9.5875149157661954e-01	   2.8424562863764030e-01	   4.1898689108494358e-01	   9.0799228251069053e-01	
   9.8856058559191606e-01	   1.5082429716119350e-01	   9.5450406277166400e-01	   2.9819791104631721e-01	   8.9860960489492225e-01	   4.3874910597127342e-01	
  -7.2250494213293392e-01	  -6.9136575601738171e-01	   4.4026782813028478e-02	   9.9903035108806104e-01	   6.5888580579568112e-01	  -7.5224297598646672e-01	
  -9.7836921022077838e-01	   2.0686635418059249e-01	   9.1441262301605930e-01	  -4.0478334312183617e-01	  -8.1089710137148674e-01	   5.8518876526068120e-01	
   1.8025503781391172e-01	  -9.8361990694714252e-01	  -9.3501624268541050e-01	  -3.5460488704254700e-01	  -5.1733781417767166e-01	   8.5578127230143852e-01	
   3.1709915790569432e-01	  -9.4839238928594294e-01	  -7.9889624811099913e-01	  -6.0146885601348388e-01	  -8.2375781296572770e-01	   5.6694185378918815e-01	
   9.2955391287324685e-01	  -3.6868621219410436e-01	   7.2814095387592770e-01	  -6.8542742233489173e-01	   4.2413863272400709e-01	  -9.0559727264994005e-01	
  -9.9254128352405580e-01	   1.2190898449425204e-01	   9.7027639899916041e-01	  -2.4199939988607827e-01	  -9.3353748134739578e-01	   3.5847980545570590e-01	
  -5.9626509950402840e-01	  -8.0278760024893947e-01	  -2.8893586222690215e-01	   9.5734845668606816e-01	   9.4082984078604059e-01	  -3.3887934532295355e-01	
   7.3727733681015506e-01	  -6.7559020761562638e-01	   8.7155742747749662e-02	  -9.9619469809173755e-01	  -6.0876142900860997e-01	  -7.9335334029132010e-01	
   6.2348980185881209e-01	   7.8183148246796708e-01	  -2.2252093395611841e-01	   9.7492791218186836e-01	  -9.0096886790228825e-01	   4.3388373911782990e-01	
  -9.7769405460802195e-01	  -2.1003412956975856e-01	   9.1177132883174772e-01	   4.1069823949024775e-01	  -8.0517276011368943e-01	  -5.9304032440543464e-01	
  -2.9475517441085797e-01	  -9.5557280578615500e-01	  -8.2623877431604942e-01	   5.6332005806354213e-01	   7.8183148246793932e-01	   6.2348980185884706e-01	
  -1.3513622968078542e-01	   9.9082702800623179e-01	  -9.6347639885532399e-01	  -2.6779325766116030e-01	   3.9553736553624363e-01	  -9.1844988565770314e-01	
  -4.1664006156958255e-01	  -9.0907153684146025e-01	  -6.5282211819058888e-01	   7.5751124216156218e-01	   9.6062375660340737e-01	   2.7785247569377103e-01	
   9.9987284656601871e-01	   1.5946494911637937e-02	   9.9949141860006618e-01	   3.1888934520099915e-02	   9.9885581310189397e-01	   4.7823264553501416e-02	
  -9.9700772863996334e-01	   7.7301934207245473e-02	   9.8804882193563737e-01	  -1.5414125168688339e-01	  -9.7317689484691960e-01	   2.3005810426087511e-01	
   2.0541268909151894e-01	  -9.7867544526272399e-01	  -9.1561125432038193e-01	  -4.0206470991851156e-01	  -5.8156902891633622e-01	   8.1349705875639744e-01	
   1.0300796084704353e-01	   9.9468053162919301e-01	  -9.7877872000426791e-01	   2.0492002651475269e-01	  -3.0465196098328173e-01	  -9.5246374349317942e-01	
  -7.8289251413708127e-02	  -9.9693068621297898e-01	  -9.8774158622616237e-01	   1.5609791426993697e-01	   2.3294835016537793e-01	   9.7248910850210990e-01	
   9.8377585503592990e-01	  -1.7940197058094168e-01	   9.3562986590334984e-01	  -3.5298265400679329e-01	   8.5712428761651049e-01	  -5.1510965393582886e-01	
  -7.2636975126432102e-01	  -6.8730414260952077e-01	   5.5226031103583012e-02	   9.9847387822042999e-01	   6.4614071431227049e-01	  -7.6321830252427048e-01	
  -8.8926065608340277e-01	   4.5740079311487430e-01	   5.8156902891576789e-01	  -8.1349705875680378e-01	  -1.4507225633944409e-01	   9.8942106326911328e-01	
   8.6402002290808189e-01	   5.0345744608051790e-01	   4.9306119997216485e-01	   8.6999462819146700e-01	  -1.1990524318009494e-02	   9.9992811107928115e-01	
  -9.0976894617416948e-01	  -4.1511500162863435e-01	   6.5535907084571776e-01	   7.5531747514554270e-01	  -2.8268171632381400e-01	  -9.5921376515155510e-01	
   8.2162231262055418e-01	  -5.7003225821356140e-01	   3.5012644919189534e-01	  -9.3670244452348639e-01	  -2.4627890683121989e-01	  -9.6919899919986474e-01	
  -1.7928075881113475e-01	   9.8379795157344363e-01	  -9.3571681904020743e-01	  -3.5275208654985396e-01	   5.1479280151087392e-01	  -8.5731462807570591e-01	
  -6.6614640836253480e-01	  -7.4582099905117649e-01	  -1.1249792525139017e-01	   9.9365195959859742e-01	   8.1602658607143597e-01	  -5.7801436904682335e-01	
   9.8994624890237770e-01	  -1.4144406768794376e-01	   9.5998715143177682e-01	  -2.8004404847434788e-01	   9.1072511020635549e-01	  -4.1301304294128727e-01	
   6.6913060635868948e-01	  -7.4314482547754612e-01	  -1.0452846326810497e-01	  -9.9452189536822588e-01	  -8.0901699437534869e-01	  -5.8778525229192080e-01	
  -7.7571129070451450e-01	  -6.3108794432593640e-01	   2.0345601305292771e-01	   9.7908408768226185e-01	   4.6006503773075152e-01	  -8.8788521840258283e-01	
  -8.8519771557089422e-01	   4.6521500873044752e-01	   5.6714999130385935e-01	  -8.2361452595497142e-01	  -1.1888203780556335e-01	   9.9290838504224377e-01	
   1.9730334902640742e-01	  -9.8034248528917878e-01	  -9.2214277692592728e-01	  -3.8684971108085303e-01	  -5.6118706536240182e-01	   8.2768899815687735e-01	
   3.9969265761828692e-03	   9.9999201225707024e-01	  -9.9996804915588922e-01	   7.9937892995217384e-03	  -1.1990524318193136e-02	  -9.9992811107927893e-01	
  -7.2167289577107718e-01	   6.9223423167984688e-01	   4.1623536981224105e-02	  -9.9913336505652373e-01	   6.6159573884012812e-01	   7.4986070596383758e-01	
  -9.7684831775955450e-01	  -2.1393308320670842e-01	   9.0846527181934311e-01	   4.1796034488717582e-01	  -7.9801722727984847e-01	  -6.0263463637977410e-01	
  -9.7353500811722649e-01	   2.2853793551660467e-01	   8.9554082405961644e-01	  -4.4497936181650388e-01	  -7.7014567872314632e-01	   6.3786803771945200e-01	
   9.9785892323859893e-01	  -6.5403129230212811e-02	   9.9144486137379217e-01	  -1.3052619222019018e-01	   9.8078528040318957e-01	  -1.9509032201633392e-01	
   2.9524807778191353e-01	  -9.5542062598945665e-01	  -8.2565714513217026e-01	  -5.6417220659315925e-01	  -7.8279544779626553e-01	   6.2227910692023414e-01	
   4.3729745838379422e-02	   9.9904339711992030e-01	  -9.9617541865782144e-01	   8.7375827675130552e-02	  -1.3085474157507471e-01	  -9.9140155164661736e-01	
  -9.5731949753220669e-01	   2.8903179694400999e-01	   8.3292124071063323e-01	  -5.5339154924254075e-01	  -6.3742398974980463e-01	   7.7051324277486688e-01	
   5.5184486768419527e-01	   8.3394678607847217e-01	  -3.9093448402122594e-01	   9.2041850763826882e-01	  -9.8331524489996047e-01	   1.8190967304497785e-01	
   1.2566657624303540e-01	  -9.9207253344468382e-01	  -9.6841582323070674e-01	  -2.4934071732549531e-01	  -3.6906157801300243e-01	   9.2940494491612891e-01	
  -8.4658566970544991e-01	  -5.3225248129940628e-01	   4.3341459230125040e-01	   9.0119464666649063e-01	   1.1274050393851230e-01	  -9.9362446566682838e-01	
   9.9959033294769395e-01	   2.8621080998425124e-02	   9.9836166744496313e-01	   5.7218711769077370e-02	   9.9631501017935731e-01	   8.5769461297755242e-02	
  -5.2605259411719585e-01	   8.5045203757917398e-01	  -4.4653733644513766e-01	  -8.9476500108155876e-01	   9.9585684253149120e-01	   9.0934862309285089e-02	
  -9.9555513403848850e-01	  -9.4180545175780631e-02	   9.8226004982078552e-01	   1.8752385055258441e-01	  -9.6023293708148061e-01	  -2.7920011916880222e-01	
  -3.9529193957585092e-02	  -9.9921841597573835e-01	  -9.9687488565012727e-01	   7.8996597142191802e-02	   1.1834051537020376e-01	   9.9297307235489252e-01	
   5.4845187124947392e-01	   8.3618212425460903e-01	  -3.9840108984590089e-01	   9.1721130150560093e-01	  -9.8545951771710227e-01	   1.6991038502921560e-01	
   9.7223189555511413e-01	  -2.3401953180303076e-01	   8.9046971746938053e-01	  -4.5504250600356178e-01	   7.5925422714425084e-01	  -6.5079414453695450e-01	
   3.5769823883311719e-01	   9.3383722882292841e-01	  -7.4410393987137247e-01	   6.6806386421352026e-01	  -8.9002757643466446e-01	  -4.5590669350848273e-01	
  -3.2320965745431424e-01	   9.4632738379921399e-01	  -7.9107103465652973e-01	  -6.1172429911476267e-01	   8.3457325372104807e-01	  -5.5089698145248811e-01	
  -6.1137218560835205e-01	   7.9134319398379027e-01	  -2.5244810132893331e-01	  -9.6761043614432796e-01	   9.2005168053264974e-01	   3.9179702034222658e-01	
   4.0746678980986456e-01	   9.1322002562473614e-01	  -6.6794163040408738e-01	   7.4421366446278692e-01	  -9.5179485365210548e-01	  -3.0673532004216120e-01	
   1.9115862870190492e-01	   9.8155915699096163e-01	  -9.2691675734561452e-01	   3.7526700488038012e-01	  -5.4553490121191284e-01	  -8.3808810489095276e-01	
   9.5476198717711735e-01	  -2.9737106086773479e-01	   8.2314090431679587e-01	  -5.6783717000609202e-01	   6.1704530388742962e-01	  -7.8692762878835920e-01	
  -4.9524434290555819e-01	  -8.6875372852151944e-01	  -5.0946608164008378e-01	   8.6049073885678717e-01	   9.9986473257458375e-01	   1.6447387438622930e-02	
  -9.8751092817954778e-01	   1.5755052118596102e-01	   9.5035566654806414e-01	  -3.1116572282303978e-01	  -8.8946228456759524e-01	   4.5700858233931924e-01	
   9.9693268160164539e-01	   7.8263838102615252e-02	   9.8774954329089526e-01	   1.5604755598415451e-01	   9.7250692028594010e-01	   2.3287397878671684e-01	
  -9.4895972726117184e-01	  -3.1539726700845444e-01	   8.0104912792719540e-01	   5.9859860895852390e-01	  -5.7136699666000990e-01	  -8.2069467838394095e-01	
  -9.1375063983307026e-02	  -9.9581654820656929e-01	  -9.8330119536409311e-01	   1.8198560161602242e-01	   2.7107348326581959e-01	   9.6255865622315995e-01	
  -9.1246393552394145e-01	  -4.0915714141165926e-01	   6.6518086726367898e-01	   7.4668227100041684e-01	  -3.0144316843334901e-01	  -9.5348414575432960e-01	
  -4.6183458645616293e-02	   9.9893297480237819e-01	  -9.9573417629505734e-01	  -9.2268359463056185e-02	   1.3815635495151524e-01	  -9.9041043087525638e-01	
   8.9237385421262039e-01	  -4.5129691370284492e-01	   5.9266219136457399e-01	  -8.0545113255053602e-01	   1.6537863369558622e-01	  -9.8623014936523878e-01	
   8.9836220021379087e-02	   9.9595655205047495e-01	  -9.8385890714454072e-01	   1.7894594388348112e-01	  -2.6660855052583976e-01	  -9.6380489767717548e-01	
   4.0650272691890005e-01	  -9.1364956794577323e-01	  -6.6951106601499633e-01	  -7.4280208163646333e-01	  -9.5081887499385143e-01	   3.0974742445325776e-01	
  -8.5920258086963952e-01	   5.1163553925323690e-01	   4.7645814994609903e-01	  -8.7919715158202183e-01	   4.0454436649515514e-02	   9.9918138421178082e-01	
  -6.2588471414473146e-01	  -7.7991558812474560e-01	  -2.1653664919993570e-01	   9.7627448986095300e-01	   8.9693867171745090e-01	  -4.4215497190208647e-01	
   3.7661403138283484e-01	  -9.2637026688337154e-01	  -7.1632374273113819e-01	  -6.9776808152827841e-01	  -9.1616917643326368e-01	   4.0079176657410942e-01	
   9.9948358501642631e-01	  -3.2133522724905467e-02	   9.9793487343457599e-01	  -6.4233856984590637e-02	   9.9535546481018111e-01	  -9.6267848591875801e-02	
   4.4797748711839241e-01	   8.9404483726214234e-01	  -5.9863234207018112e-01	   8.0102391913573323e-01	  -9.8432511173518766e-01	  -1.7636347242983821e-01	
   9.3142486480733491e-02	   9.9565278948646874e-01	  -9.8264895442437272e-01	   1.8547515296849598e-01	  -2.7619522038629135e-01	  -9.6110155563070854e-01	
   6.5888580579625189e-01	  -7.5224297598596679e-01	  -1.3173898984044757e-01	  -9.9128443877416861e-01	  -8.3248770674786798e-01	  -5.5404351644403860e-01	
   2.8173255684109022e-01	   9.5949297361459707e-01	  -8.4125353283156379e-01	   5.4064081745500225e-01	  -7.5574957435356305e-01	  -6.5486073394608746e-01	
   5.6900472125055868e-01	   8.2233425515089309e-01	  -3.5246725438914811e-01	   9.3582414725383933e-01	  -9.7011578491785266e-01	   2.4264246094453187e-01	
   8.5163769955907898e-01	  -5.2413092704945385e-01	   4.5057354262056021e-01	  -8.9273931396032857e-01	  -8.4186868919960134e-02	  -9.9644998424479558e-01	
  -9.5746976463867040e-01	   2.8853361988296805e-01	   8.3349670039446178e-01	  -5.5252443423937803e-01	  -6.3862601446891709e-01	   7.6951726013361554e-01	
  -5.9982189468800740e-01	  -8.0013354801113612e-01	  -2.8042738930577793e-01	   9.5987524154295467e-01	   9.3623487063961341e-01	  -3.5137482408167242e-01	
  -7.3048361026837461e-01	   6.8293022713106022e-01	   6.7212609741437168e-02	  -9.9773867575219577e-01	   6.3228819062940589e-01	   7.7473327280464210e-01	
   7.0328397897968153e-01	   7.1090902716909354e-01	  -1.0783289821013784e-02	   9.9994185864010909e-01	  -7.1845140892330894e-01	   6.9557715101641482e-01	
   9.8574431968449250e-01	  -1.6825021904816981e-01	   9.4338372758048572e-01	  -3.3170339542480998e-01	   8.7412598180600054e-01	  -4.8569925667196118e-01	
  -9.9997677978598254e-01	  -6.8146818602667445e-03	   9.9990712022228667e-01	   1.3629047243790977e-02	  -9.9979102454393254e-01	  -2.0442779688527497e-02	
  -9.9974942950567625e-01	  -2.2384776145294209e-02	   9.9899784359385013e-01	   4.4758334361740315e-02	  -9.9774561891502866e-01	  -6.7109462342253720e-02	
  -4.9999999999999978e-01	   8.6602540378443871e-01	  -5.0000000000000044e-01	  -8.6602540378443849e-01	   1.0000000000000000e+00	  -2.4492935982947064e-16	
   7.3958237573246044e-01	  -6.7306605136935094e-01	   9.3964180988140605e-02	  -9.9557557859322154e-01	  -6.0059387131453190e-01	  -7.9955425190503704e-01	
   2.5709837167696892e-01	  -9.6638523751196193e-01	  -8.6780085456210232e-01	  -4.9691214195397254e-01	  -7.0331874497256619e-01	   7.1087463238619963e-01	
  -7.1295296104540795e-01	  -7.0121186194800289e-01	   1.6603849326829949e-02	   9.9986214659198491e-01	   6.8927743396077723e-01	  -7.2449749415194420e-01	
  -1.2827161657045996e-01	  -9.9173907474819245e-01	  -9.6709278476480176e-01	   2.5442394866808576e-01	   3.7637272632127883e-01	   9.2646833236840198e-01	
   9.2420238459051995e-01	  -3.8190306665068385e-01	   7.0830009536560667e-01	  -7.0591144976198861e-01	   3.8502288969465359e-01	  -9.2290702370887756e-01	
   9.2542122964254891e-01	   3.7894003183468589e-01	   7.1280890454625445e-01	   7.0135830044248326e-01	   3.9387575624815729e-01	   9.1916368979629637e-01	
   9.9950901814148474e-01	  -3.1332453683764187e-02	   9.9803655469230956e-01	  -6.2634140034845368e-02	   9.9558405555815643e-01	  -9.3874321932964036e-02	
   3.3699859922919634e-01	  -9.4150514821617382e-01	  -7.7286388823511898e-01	  -6.3457183223185498e-01	  -8.5790669468932734e-01	   5.1380551107129357e-01	
  -1.6662826439290962e-01	  -9.8601978758309239e-01	  -9.4447004301081317e-01	   3.2859753172407219e-01	   4.8137907246888662e-01	   8.7651251479313996e-01	
  -9.9668979116158063e-01	   8.1298586668433134e-02	   9.8678107961143058e-01	  -1.6205894273658458e-01	  -9.7033946515865099e-01	   2.4174640091555250e-01	
  -3.9911280385703324e-01	  -9.1690183214855525e-01	  -6.8141793959475461e-01	   7.3189452218092144e-01	   9.4303805279732356e-01	   3.3268488239809202e-01	
   8.7409034162625454e-01	  -4.8576339371724758e-01	   5.2806785064860462e-01	  -8.4920218152767546e-01	   4.9067674324305199e-02	  -9.9879545620532528e-01	
  -3.0612878090122003e-01	  -9.5199010998220612e-01	  -8.1257033900786568e-01	   5.8286314359774227e-01	   8.0363111545515853e-01	   5.9512774281854619e-01	
   4.1999761771297589e-01	  -9.0752520687605420e-01	  -6.4720400223084995e-01	  -7.6231684980483672e-01	  -9.6364589593549710e-01	   2.6718268515506965e-01	
   6.1376267494241599e-01	   7.8949058186119625e-01	  -2.4659075769506042e-01	   9.6911970272994452e-01	  -9.1645908106041085e-01	   4.0012842031266332e-01	
   9.0498875829052999e-02	  -9.9589655761714413e-01	  -9.8361990694735524e-01	  -1.8025503781275051e-01	  -2.6853186747267976e-01	   9.6327080104798934e-01	
  -9.3266338034369567e-01	   3.6074786065321418e-01	   7.3972196206825824e-01	  -6.7291263833716652e-01	  -4.4715979097040914e-01	   8.9445409124185904e-01	
   9.8287278599002548e-01	   1.8428534005776373e-01	   9.3207782687958873e-01	   3.6225809119938696e-01	   8.4935507493931461e-01	   5.2782189863137663e-01	
  -9.4705166960907139e-01	  -3.2108119703693366e-01	   7.9381372981865961e-01	   6.0816096746781445e-01	  -5.5651356675765995e-01	  -8.3083852222599042e-01	
   5.8218534772070030e-01	  -8.1305609947858293e-01	  -3.2212044179865468e-01	  -9.4669869598275014e-01	  -9.5725295055369075e-01	  -2.8925211953631969e-01	
  -9.5686389874864142e-01	   2.9053653689604986e-01	   8.3117704145690052e-01	  -5.5600784684656546e-01	  -6.3378271012898091e-01	   7.7351113524083426e-01	
   8.0286175419856887e-01	   5.9616524860578446e-01	   2.8917399270960653e-01	   9.5727655457573202e-01	  -3.3852827608769115e-01	   9.4095621911388416e-01	
  -9.4882591683708672e-01	  -3.1579958761572469e-01	   8.0054124092347645e-01	   5.9927766651252778e-01	  -5.7032263693314622e-01	  -8.2142077512175371e-01	
